"","Date","Hour.CST.","Fargo","Fargo.1","Fargo.2","Fargo.3","Fargo.4","Fargo.5","Fargo.6","Fargo.7","Fargo.8","Fargo.9","Fargo.10","Fargo.11","Fargo.12","Fargo.13","Fargo.14","Fargo.15","Fargo.16","Fargo.17","Fargo.18"
"2149","2018-03-24","1600","35","61","31","31","12.3","20.2","162","14","43","M","990","23","26","35","60","13.6","20.7","157","13"
"2150","2018-03-24","1700","36","65","31","31","12.1","19.4","172","11","32","M","990","25","27","36","64","13.2","21.5","167","10"
"2151","2018-03-24","1800","37","65","31","31","10.3","18.9","166","11","17","M","989","26","28","37","64","11.2","22.0","162","11"
"2152","2018-03-24","1900","36","70","31","31","8.5","13.8","170","13","3","M","989","27","28","36","69","9.4","15.6","166","13"
"2153","2018-03-24","2000","35","75","31","31","8.5","16.4","149","11","0","M","989","27","27","35","74","9.6","17.0","145","11"
"2154","2018-03-24","2100","34","78","31","31","10.0","18.4","157","12","0","M","989","28","26","34","78","11.0","18.7","152","11"
"2155","2018-03-24","2200","34","79","31","31","10.5","17.5","155","12","0","M","989","28","25","34","78","11.5","20.7","150","11"
"2156","2018-03-24","2300","34","74","31","31","9.2","15.7","157","12","0","M","989","27","26","34","74","10.1","15.9","153","11"
"2157","2018-03-24","2400","34","79","31","31","9.0","15.0","159","11","0","M","988","28","25","33","79","10.0","15.4","155","11"
"2158","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"2159","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"2160","2018-03-25","100","33","80","31","31","8.9","15.2","153","11","0","M","988","28","25","33","80","9.9","15.4","148","11"
"2161","2018-03-25","200","33","74","31","31","10.3","20.2","146","12","0","M","987","26","24","33","74","11.6","19.8","142","11"
"2162","2018-03-25","300","34","68","31","31","12.0","21.1","150","13","0","M","987","24","24","34","67","13.5","23.1","146","13"
"2163","2018-03-25","400","34","68","31","31","12.5","22.6","155","11","0","M","986","24","24","34","67","13.9","24.8","151","11"
"2164","2018-03-25","500","33","70","31","31","14.6","25.2","152","12","0","M","986","25","23","33","69","16.2","28.3","148","12"
"2165","2018-03-25","600","33","71","31","31","16.4","26.1","164","13","0","M","986","25","22","33","71","18.1","26.9","160","12"
"2166","2018-03-25","700","33","71","31","31","17.4","28.7","170","11","1","M","986","25","22","33","70","19.2","33.1","166","10"
"2167","2018-03-25","800","33","70","31","31","16.6","26.1","168","11","13","M","986","25","22","33","69","18.3","29.1","164","10"
"2168","2018-03-25","900","34","69","31","31","19.1","32.8","169","11","33","M","986","25","22","34","68","20.8","34.9","164","11"
"2169","2018-03-25","1000","35","66","31","31","20.2","32.5","177","11","33","M","987","25","23","35","65","22.2","36.8","173","11"
"2170","2018-03-25","1100","35","69","31","31","19.4","29.7","179","11","26","M","987","25","23","35","68","21.4","32.0","176","11"
"2171","2018-03-25","1200","35","70","31","31","18.3","30.4","177","11","20","M","986","26","23","35","69","20.2","33.1","174","10"
"2172","2018-03-25","1300","35","72","31","31","16.9","30.1","178","11","19","M","986","27","24","35","71","18.5","31.1","174","11"
"2173","2018-03-25","1400","35","72","31","31","16.4","30.3","178","12","18","M","986","27","24","35","71","17.9","32.5","174","11"
"2174","2018-03-25","1500","35","74","31","31","14.2","26.4","177","11","11","M","986","27","25","35","73","15.6","28.3","173","10"
"2175","2018-03-25","1600","34","78","31","31","12.2","20.6","174","10","6","M","986","28","25","34","77","13.5","23.3","170","10"
"2176","2018-03-25","1700","34","81","31","31","10.3","17.5","173","12","4","M","986","28","25","33","81","11.3","19.6","169","12"
"2177","2018-03-25","1800","33","84","31","31","9.2","17.8","169","11","2","M","987","29","25","33","84","10.2","18.1","165","11"
"2178","2018-03-25","1900","31","94","31","31","8.6","15.4","166","10","0","M","987","30","23","31","94","9.5","15.2","160","10"
"2179","2018-03-25","2000","31","95","31","31","8.9","14.3","164","10","0","M","987","30","22","31","96","9.7","16.0","160","10"
"2180","2018-03-25","2100","32","89","31","31","10.7","17.5","165","11","0","M","987","29","22","32","88","11.7","19.2","161","10"
"2181","2018-03-25","2200","32","85","31","31","10.6","17.9","168","13","0","M","987","28","23","32","85","11.6","18.3","164","12"
"2182","2018-03-25","2300","32","85","31","31","9.4","14.7","176","11","0","M","987","28","23","32","85","10.2","16.0","172","10"
"2183","2018-03-25","2400","32","87","31","31","7.4","11.2","185","9","0","M","988","28","24","31","87","7.9","11.9","181","9"
"2184","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"2185","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"2186","2018-03-26","100","32","89","31","31","6.0","9.7","183","10","0","M","988","29","25","31","89","6.4","11.1","179","9"
"2187","2018-03-26","200","32","89","31","31","5.2","9.3","159","11","0","M","987","29","26","31","90","5.7","9.6","155","10"
"2188","2018-03-26","300","31","91","31","31","6.2","11.0","146","12","0","M","987","29","25","31","92","6.8","11.4","141","11"
"2189","2018-03-26","400","31","91","31","31","5.4","10.2","151","11","0","M","987","29","25","31","92","5.9","10.5","146","10"
"2190","2018-03-26","500","31","91","31","31","7.2","12.8","139","11","0","M","987","29","24","31","91","7.8","13.4","136","10"
"2191","2018-03-26","600","31","90","31","31","7.6","13.1","141","12","0","M","987","29","23","31","91","8.3","14.0","137","11"
"2192","2018-03-26","700","31","93","31","31","4.9","10.5","151","11","1","M","987","29","25","31","94","5.3","10.2","146","11"
"2193","2018-03-26","800","31","95","31","31","3.4","6.2","122","25","4","M","986","30","27","31","96","3.7","6.9","118","24"
"2194","2018-03-26","900","31","96","31","31","3.8","6.6","80","15","10","M","986","30","26","31","97","4.4","8.1","77","13"
"2195","2018-03-26","1000","32","96","31","31","3.9","6.6","115","20","13","M","986","31","27","31","97","4.4","7.8","111","19"
"2196","2018-03-26","1100","33","94","31","31","3.4","7.2","133","25","23","M","986","31","29","32","96","3.7","8.3","129","23"
"2197","2018-03-26","1200","33","92","31","31","4.8","8.3","143","15","34","M","985","31","27","32","93","5.2","8.6","137","14"
"2198","2018-03-26","1300","32","92","31","31","5.3","9.6","145","13","28","M","985","30","27","32","94","5.7","9.6","141","13"
"2199","2018-03-26","1400","33","92","31","31","5.3","9.3","146","13","35","M","984","30","27","32","93","5.7","9.3","141","13"
"2200","2018-03-26","1500","33","89","31","31","5.4","9.6","149","16","21","M","984","30","27","32","91","5.9","9.9","144","15"
"2201","2018-03-26","1600","33","87","31","31","4.7","7.1","153","13","16","M","984","29","28","32","88","5.0","8.1","147","11"
"2202","2018-03-26","1700","33","87","31","31","4.5","8.7","151","20","9","M","984","29","28","32","88","4.8","8.7","146","18"
"2203","2018-03-26","1800","33","87","31","31","2.4","4.8","181","17","5","M","984","29","33","32","87","2.5","4.9","176","16"
"2204","2018-03-26","1900","33","88","31","31","1.9","4.5","209","20","1","M","984","29","33","32","88","2.1","4.8","206","20"
"2205","2018-03-26","2000","32","90","31","31","3.0","5.7","246","10","0","M","984","30","29","32","90","3.4","5.4","242","10"
"2206","2018-03-26","2100","32","91","31","31","3.5","5.8","251","9","0","M","984","30","28","32","91","3.9","6.1","246","9"
"2207","2018-03-26","2200","32","92","31","31","1.7","4.3","312","20","0","M","984","30","32","31","92","2.0","4.6","303","18"
"2208","2018-03-26","2300","31","92","31","31","1.3","4.3","199","42","0","M","984","29","31","31","92","1.2","4.5","194","39"
"2209","2018-03-26","2400","31","93","31","31","3.0","5.5","254","20","0","M","983","29","31","31","93","3.7","7.3","248","20"
"2210","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"2211","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"2212","2018-03-27","100","30","94","31","31","3.7","7.2","239","14","0","M","983","29","26","31","94","4.4","7.8","237","13"
"2213","2018-03-27","200","31","94","31","31","6.5","10.8","268","10","0","M","983","29","24","31","94","7.4","12.1","262","9"
"2214","2018-03-27","300","31","94","31","31","4.9","7.7","252","10","0","M","983","29","25","31","95","5.4","7.9","249","9"
"2215","2018-03-27","400","31","93","31","31","4.9","8.4","248","7","0","M","983","30","26","31","93","5.7","9.3","245","6"
"2216","2018-03-27","500","31","93","31","31","5.6","8.0","231","8","0","M","983","29","25","31","93","6.4","9.2","229","7"
"2217","2018-03-27","600","29","92","31","31","5.6","8.8","231","12","0","M","983","27","22","30","92","6.7","9.6","230","11"
"2218","2018-03-27","700","29","90","31","31","5.0","7.4","217","12","3","M","984","26","22","30","90","5.9","8.4","215","11"
"2219","2018-03-27","800","30","88","31","31","5.8","9.2","194","8","17","M","984","27","23","30","88","6.6","10.7","192","8"
"2220","2018-03-27","900","31","85","31","31","8.0","11.7","201","9","32","M","984","27","23","31","86","8.8","13.7","198","9"
"2221","2018-03-27","1000","33","79","31","31","8.6","13.0","216","10","46","M","984","27","25","33","79","9.4","13.7","213","9"
"2222","2018-03-27","1100","35","74","31","31","8.1","12.4","219","10","57","M","984","27","28","35","72","8.8","13.4","215","9"
"2223","2018-03-27","1200","37","69","31","31","8.2","13.4","220","13","64","M","983","28","31","37","68","9.0","13.7","217","12"
"2224","2018-03-27","1300","39","67","31","31","9.5","15.3","225","10","67","M","983","29","32","40","65","10.5","16.0","221","9"
"2225","2018-03-27","1400","42","64","31","31","8.3","13.2","224","13","65","M","982","30","36","42","61","9.2","13.7","221","12"
"2226","2018-03-27","1500","43","62","31","31","8.1","12.8","228","16","58","M","982","31","38","43","58","9.1","14.3","223","15"
"2227","2018-03-27","1600","45","60","31","31","7.7","12.0","211","14","47","M","981","32","40","45","57","8.8","13.1","207","14"
"2228","2018-03-27","1700","46","60","31","31","8.3","12.6","194","16","29","M","981","33","41","46","57","9.4","13.5","190","15"
"2229","2018-03-27","1800","45","66","31","31","7.5","11.6","186","11","12","M","980","34","41","46","63","8.5","12.4","182","11"
"2230","2018-03-27","1900","45","69","31","31","6.0","9.9","171","8","2","M","979","35","41","45","66","7.1","10.7","167","8"
"2231","2018-03-27","2000","44","73","31","31","6.6","10.8","172","9","0","M","979","35","39","44","70","7.6","12.2","169","9"
"2232","2018-03-27","2100","42","84","31","31","7.2","13.2","155","9","0","M","978","37","36","42","83","8.3","14.5","150","9"
"2233","2018-03-27","2200","40","84","31","31","9.3","14.1","157","9","0","M","977","35","33","40","84","10.5","16.3","153","9"
"2234","2018-03-27","2300","39","79","31","31","10.0","16.0","164","10","0","M","976","33","32","40","78","11.4","17.3","160","11"
"2235","2018-03-27","2400","40","72","31","31","12.7","19.7","179","9","0","M","975","32","32","40","71","14.0","20.2","175","9"
"2236","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"2237","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"2238","2018-03-28","100","40","71","31","31","13.5","20.4","182","9","0","M","975","31","31","40","69","15.2","22.8","179","8"
"2239","2018-03-28","200","39","72","31","31","10.9","18.1","188","13","0","M","975","31","31","39","70","12.3","19.0","185","12"
"2240","2018-03-28","300","38","76","31","31","8.3","14.2","175","16","0","M","973","31","31","38","74","9.4","16.3","171","16"
"2241","2018-03-28","400","37","76","31","31","8.2","12.2","163","9","0","M","972","31","31","38","75","9.4","13.7","159","9"
"2242","2018-03-28","500","38","75","31","31","8.6","14.2","179","13","0","M","973","31","31","38","73","9.7","13.7","176","12"
"2243","2018-03-28","600","38","75","31","31","9.3","15.0","221","15","0","M","973","31","31","39","73","10.7","16.5","218","14"
"2244","2018-03-28","700","38","81","31","31","10.1","16.4","278","17","1","M","975","32","30","38","79","11.8","20.0","273","17"
"2245","2018-03-28","800","37","84","31","31","10.0","17.1","305","14","4","M","976","33","30","37","83","11.6","19.5","297","13"
"2246","2018-03-28","900","38","82","31","31","13.6","19.3","296","7","11","M","977","33","29","38","81","15.6","21.3","289","6"
"2247","2018-03-28","1000","37","84","31","31","12.2","17.4","293","7","11","M","978","33","28","37","84","13.9","19.8","287","6"
"2248","2018-03-28","1100","36","85","31","31","12.2","17.0","306","13","20","M","979","32","27","36","84","13.8","19.8","299","12"
"2249","2018-03-28","1200","35","78","31","31","17.0","25.2","328","11","43","M","980","29","24","35","77","19.0","28.1","321","10"
"2250","2018-03-28","1300","33","75","31","31","17.8","26.9","334","11","39","M","982","26","21","32","75","20.0","30.5","326","10"
"2251","2018-03-28","1400","32","75","31","31","16.7","25.5","332","10","46","M","983","25","20","31","74","18.7","27.9","325","9"
"2252","2018-03-28","1500","31","74","31","31","15.0","22.1","331","12","27","M","983","23","19","30","73","16.7","24.0","324","11"
"2253","2018-03-28","1600","30","71","31","31","14.7","22.2","330","11","20","M","984","21","18","29","70","16.4","23.9","323","10"
"2254","2018-03-28","1700","29","69","31","31","13.3","20.8","339","15","15","M","984","20","18","29","68","15.0","22.9","332","12"
"2255","2018-03-28","1800","29","71","31","31","11.3","19.5","343","21","6","M","985","20","18","28","70","12.5","20.7","336","22"
"2256","2018-03-28","1900","27","79","31","31","6.8","10.5","11","12","1","M","985","22","19","27","79","7.6","11.8","5","11"
"2257","2018-03-28","2000","27","78","31","31","5.4","10.2","5","21","0","M","986","21","20","26","78","6.0","11.1","357","20"
"2258","2018-03-28","2100","26","78","31","31","3.6","8.2","26","14","0","M","987","20","21","26","78","3.9","8.0","20","13"
"2259","2018-03-28","2200","26","77","31","31","2.7","4.7","9","16","0","M","987","20","26","26","77","2.8","5.2","2","15"
"2260","2018-03-28","2300","26","76","31","31","2.5","6.2","0","20","0","M","987","20","26","26","77","2.6","6.9","354","20"
"2261","2018-03-28","2400","26","75","31","31","2.2","4.5","17","28","0","M","988","19","26","26","75","2.2","4.6","12","30"
"2262","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"2263","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"2264","2018-03-29","100","26","71","31","31","3.1","6.1","5","30","0","M","988","18","22","26","71","3.2","5.8","0","29"
"2265","2018-03-29","200","26","73","31","31","4.3","6.3","278","13","0","M","988","19","20","26","72","4.5","7.0","272","12"
"2266","2018-03-29","300","26","75","31","31","7.7","11.6","290","11","0","M","988","19","17","25","74","8.5","12.2","284","11"
"2267","2018-03-29","400","25","77","31","31","8.1","11.7","295","7","0","M","988","18","15","24","75","8.9","12.9","289","6"
"2268","2018-03-29","500","23","80","31","31","5.4","8.0","298","12","0","M","988","17","15","22","79","5.9","8.7","293","10"
"2269","2018-03-29","600","22","80","31","31","6.6","11.6","297","9","0","M","988","16","12","21","79","7.2","13.6","291","9"
"2270","2018-03-29","700","21","81","31","31","6.3","9.0","287","8","3","M","989","16","12","21","80","6.9","10.2","282","7"
"2271","2018-03-29","800","22","79","31","31","9.6","15.2","294","9","13","M","990","17","11","21","78","10.4","16.0","288","7"
"2272","2018-03-29","900","23","74","31","31","9.9","14.6","317","9","24","M","990","16","12","22","73","10.8","16.0","309","9"
"2273","2018-03-29","1000","24","75","31","31","12.8","19.6","304","12","45","M","991","17","12","23","74","14.1","20.7","297","10"
